FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"WI, Waupaca",2003,55135,Non-human activity,0,0,0
"WI, Winnebago",2003,55139,Human infections and non-human activity,2,0,0
"WI, Wood",2003,55141,Non-human activity,0,0,0
"WY, Albany",2003,56001,Human infections and non-human activity,4,0,1
"WY, Big Horn",2003,56003,Human infections and non-human activity,4,1,0
"WY, Campbell",2003,56005,Human infections and non-human activity,66,21,5
"WY, Carbon",2003,56007,Human infections and non-human activity,1,0,0
"WY, Converse",2003,56009,Human infections and non-human activity,19,7,0
"WY, Crook",2003,56011,Human infections and non-human activity,9,1,0
"WY, Fremont",2003,56013,Human infections and non-human activity,24,2,0
"WY, Goshen",2003,56015,Human infections and non-human activity,88,21,1
"WY, Hot Springs",2003,56017,Human infections and non-human activity,4,1,1
"WY, Johnson",2003,56019,Human infections and non-human activity,8,3,0
"WY, Laramie",2003,56021,Human infections and non-human activity,29,7,2
"WY, Natrona",2003,56025,Human infections and non-human activity,24,6,4
"WY, Niobrara",2003,56027,Human infections and non-human activity,4,1,0
"WY, Park",2003,56029,Human infections and non-human activity,5,2,1
"WY, Platte",2003,56031,Human infections and non-human activity,62,11,1
"WY, Sheridan",2003,56033,Human infections and non-human activity,11,3,2
"WY, Sublette",2003,56035,Human infections and non-human activity,1,0,0
"WY, Sweetwater",2003,56037,Non-human activity,0,0,0
"WY, Washakie",2003,56043,Human infections and non-human activity,1,1,1
"WY, Weston",2003,56045,Human infections and non-human activity,11,4,2
